url,tipo_prueba,tiempo_promedio,tiempo_mediana,tiempo_min,tiempo_max,percentil_95,throughput,total_requests,requests_exitosos,errores,duracion_total
http://localhost:8002/,carga_concurrente,72.1362853050232,69.74387168884277,47.8968620300293,110.44049263000488,98.93794059753418,129.17729206858405,100,100,0,0.7741298675537109
http://localhost:8002/clientes/,carga_concurrente,1152.699007987976,1183.6787462234497,659.9552631378174,1579.7555446624756,1461.513078212738,8.459041020793897,100,100,0,11.82167100906372
http://localhost:8002/vehiculos/,carga_concurrente,401.3192105293274,406.37826919555664,136.77597045898438,647.8681564331055,538.8542890548706,24.226923160010752,100,100,0,4.127639293670654
http://localhost:8002/ordenes/,carga_concurrente,2377.860014438629,2711.92729473114,312.62683868408203,3191.9713020324707,3043.0718302726746,4.176804400833783,100,100,0,23.94174838066101
http://localhost:8002/accounts/,carga_concurrente,79.83726501464844,77.64601707458496,53.76911163330078,119.05360221862793,107.23183155059813,118.30450398917341,100,100,0,0.8452763557434082
http://localhost:8002/,estres,273.33826541900635,245.21362781524658,63.384056091308594,1435.4677200317383,360.78593730926514,151.2744580518272,500,500,0,3.305250644683838
